ISBN,TITLE,ANALYZE,$ USED,$ NEW,$ AMAZON,$ TRADE-IN,# USED,# NEW,RANK,AVG. RANK,PUB DATE
,,,,,,,,,,,
,Everyman's Library,,,,,,,,,,
,,,,,,,,,,,
,Arthur A. Levine Books,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,Worthy Books,,,,,,,,,,
,,,,,,,,,,,
,Our Daily Bread Publishing,,,,,,,,,,
,,,,,,,,,,,
,Kaplan Publishing,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,CreateSpace Independent Publishing Platform,,,,,,,,,,
,,,,,,,,,,,
,"Little, Brown Books for Young Readers",,,,,,,,,,
,,,,,,,,,,,
,Black Dog & Leventhal,,,,,,,,,,
,,,,,,,,,,,
,Llewellyn Publications,,,,,,,,,,
,,,,,,,,,,,
,"O'Reilly Media, Incorporated",,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,Modiphius Entertainment,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,Saunders,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Wiley-Blackwell,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Ballantine Books,,,,,,,,,,
,,,,,,,,,,,
,Simon & Schuster,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,Albert Whitman & Company,,,,,,,,,,
,,,,,,,,,,,
,Hamlyn,,,,,,,,,,
,,,,,,,,,,,
,Library of America,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Sybex,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Sybex,,,,,,,,,,
,,,,,,,,,,,
,Thieme,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Living Language,,,,,,,,,,
,,,,,,,,,,,
,Battle Ground Creative,,,,,,,,,,
,,,,,,,,,,,
,Vertigo,,,,,,,,,,
,,,,,,,,,,,
,Holman Bible Publishers,,,,,,,,,,
,,,,,,,,,,,
,Springer,,,,,,,,,,
,,,,,,,,,,,
,American Academy of Pediatrics,,,,,,,,,,
,,,,,,,,,,,
,Perry's Music,,,,,,,,,,
,,,,,,,,,,,
,West,,,,,,,,,,
,,,,,,,,,,,
,Living Language,,,,,,,,,,
,,,,,,,,,,,
,Scholastic Teaching Resources (Teaching Strategies,,,,,,,,,,
,,,,,,,,,,,
,Wiley,,,,,,,,,,
,,,,,,,,,,,
,LWW,,,,,,,,,,
,,,,,,,,,,,
,"Hartman Publishing, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Glenbrook Partners,,,,,,,,,,
,,,,,,,,,,,
,Productivity Press,,,,,,,,,,
,,,,,,,,,,,
,Vintage,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,Candlewick,,,,,,,,,,
,,,,,,,,,,,
,Wiley,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Kregel Publications,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Houghton Mifflin,,,,,,,,,,
,,,,,,,,,,,
,Artisan,,,,,,,,,,
,,,,,,,,,,,
,Thomas Nelson,,,,,,,,,,
,,,,,,,,,,,
,Routledge,,,,,,,,,,
,,,,,,,,,,,
,Wiley,,,,,,,,,,
,,,,,,,,,,,
,LWW,,,,,,,,,,
,,,,,,,,,,,
,CLIE,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Disney Editions,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN,,,,,,,,,,
,,,,,,,,,,,
,Hearst,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Sybex,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Jones & Bartlett Learning,,,,,,,,,,
,,,,,,,,,,,
,Reel Art Press,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,LWW,,,,,,,,,,
,,,,,,,,,,,
,Mitchell Beazley,,,,,,,,,,
,,,,,,,,,,,
,Mirrorword Publishing,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,AoPS Incorporated,,,,,,,,,,
,,,,,,,,,,,
,CreateSpace Independent Publishing Platform,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN,,,,,,,,,,
,,,,,,,,,,,
,University of North Carolina Press,,,,,,,,,,
,,,,,,,,,,,
,SAGE Publications Ltd,,,,,,,,,,
,,,,,,,,,,,
,No Starch Press,,,,,,,,,,
,,,,,,,,,,,
,Kodansha Comics,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN,,,,,,,,,,
,,,,,,,,,,,
,Japan Times/Tsai Fong Books,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,America's Test Kitchen,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,Disney Editions,,,,,,,,,,
,,,,,,,,,,,
,Melcher Media,,,,,,,,,,
,,,,,,,,,,,
,Shell Education,,,,,,,,,,
,,,,,,,,,,,
,Candlewick,,,,,,,,,,
,,,,,,,,,,,
,Thames & Hudson,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,Shell Education,,,,,,,,,,
,,,,,,,,,,,
,Ecco,,,,,,,,,,
,,,,,,,,,,,
,Amistad,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Van Patten Publishing,,,,,,,,,,
,,,,,,,,,,,
,IDW Publishing,,,,,,,,,,
,,,,,,,,,,,
,Thomas Nelson,,,,,,,,,,
,,,,,,,,,,,
,Candlewick,,,,,,,,,,
,,,,,,,,,,,
,Delacorte Press,,,,,,,,,,
,,,,,,,,,,,
,VIZ Media - Children's,,,,,,,,,,
,,,,,,,,,,,
,Lulu.com,,,,,,,,,,
,,,,,,,,,,,
,BBC Books,,,,,,,,,,
,,,,,,,,,,,
,Routledge,,,,,,,,,,
,,,,,,,,,,,
,Wizards of the Coast,,,,,,,,,,
,,,,,,,,,,,
,"Catalyst Athletics, LLC",,,,,,,,,,
,,,,,,,,,,,
,jimmy patterson,,,,,,,,,,
,,,,,,,,,,,
,Waking Lion Press,,,,,,,,,,
,,,,,,,,,,,
,Loreto Publications,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Thomas Nelson,,,,,,,,,,
,,,,,,,,,,,
,Routledge,,,,,,,,,,
,,,,,,,,,,,
,Addison-Wesley Professional,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,Wolters Kluwer,,,,,,,,,,
,,,,,,,,,,,
,SAXON PUBLISHERS,,,,,,,,,,
,,,,,,,,,,,
,Rowman & Littlefield Publishers,,,,,,,,,,
,,,,,,,,,,,
,Aladdin,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,Saunders,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,LWW,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,VIZ Media LLC,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Earth Aware Editions,,,,,,,,,,
,,,,,,,,,,,
,Wolters Kluwer,,,,,,,,,,
,,,,,,,,,,,
,Addison-Wesley Professional,,,,,,,,,,
,,,,,,,,,,,
,Wolters Kluwer Law & Business,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Sweet Cherry,,,,,,,,,,
,,,,,,,,,,,
,HarperOne,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Dake Publishing,,,,,,,,,,
,,,,,,,,,,,
,The National Association of Education of Young Chi,,,,,,,,,,
,,,,,,,,,,,
,Maurice Bassett,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Elsevier,,,,,,,,,,
,,,,,,,,,,,
,Graphics Pr,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,International Marine/Ragged Mountain Press,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Insight Editions,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Penguin Books,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Springer Publishing Company,,,,,,,,,,
,,,,,,,,,,,
,Shell Education,,,,,,,,,,
,,,,,,,,,,,
,Yale University Press,,,,,,,,,,
,,,,,,,,,,,
,Context Press,,,,,,,,,,
,,,,,,,,,,,
,Shell Education,,,,,,,,,,
,,,,,,,,,,,
,"Franklin, Beedle & Associates",,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Kaplan Publishing,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,Cedar Fort,,,,,,,,,,
,,,,,,,,,,,
,HarperOne,,,,,,,,,,
,,,,,,,,,,,
,Wiley,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Library of America,,,,,,,,,,
,,,,,,,,,,,
,Oni Press,,,,,,,,,,
,,,,,,,,,,,
,Fifth Estate,,,,,,,,,,
,,,,,,,,,,,
,Rebel Girls,,,,,,,,,,
,,,,,,,,,,,
,Heinemann,,,,,,,,,,
,,,,,,,,,,,
,Black Dog & Leventhal,,,,,,,,,,
,,,,,,,,,,,
,Routledge,,,,,,,,,,
,,,,,,,,,,,
,Niggli Verlag,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Sher Music,,,,,,,,,,
,,,,,,,,,,,
,Taunton Press,,,,,,,,,,
,,,,,,,,,,,
,Healing Arts Press,,,,,,,,,,
,,,,,,,,,,,
,Living Language,,,,,,,,,,
,,,,,,,,,,,
,Carolina Academic Pr,,,,,,,,,,
,,,,,,,,,,,
,PowerScore Publishing,,,,,,,,,,
,,,,,,,,,,,
,Black Dog & Leventhal,,,,,,,,,,
,,,,,,,,,,,
,LWW,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,HarperCollins,,,,,,,,,,
,,,,,,,,,,,
,Random House Books for Young Readers,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,EKS Publishing,,,,,,,,,,
,,,,,,,,,,,
,BBC Books,,,,,,,,,,
,,,,,,,,,,,
,Wiley,,,,,,,,,,
,,,,,,,,,,,
,University of Chicago Press,,,,,,,,,,
,,,,,,,,,,,
,Context Press,,,,,,,,,,
,,,,,,,,,,,
,Phaidon Press,,,,,,,,,,
,,,,,,,,,,,
,David Reed Music,,,,,,,,,,
,,,,,,,,,,,
,Matthew A. Rozell,,,,,,,,,,
,,,,,,,,,,,
,Master Books,,,,,,,,,,
,,,,,,,,,,,
,XanEdu Publishing Inc,,,,,,,,,,
,,,,,,,,,,,
,Disney Editions,,,,,,,,,,
,,,,,,,,,,,
,Mage Publishers,,,,,,,,,,
,,,,,,,,,,,
,Kaplan Medical Test Prep,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,Clarkson Potter,,,,,,,,,,
,,,,,,,,,,,
,Cambridge University Press,,,,,,,,,,
,,,,,,,,,,,
,BBC Books,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN America Llc,,,,,,,,,,
,,,,,,,,,,,
,Holman Bible Publishers,,,,,,,,,,
,,,,,,,,,,,
,Phaidon Press,,,,,,,,,,
,,,,,,,,,,,
,Genesis Publications,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Penguin Books,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,PowerScore Publishing,,,,,,,,,,
,,,,,,,,,,,
,Addison-Wesley Professional,,,,,,,,,,
,,,,,,,,,,,
,Craftsman Book Company,,,,,,,,,,
,,,,,,,,,,,
,Mulholland Books,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,Mometrix Media LLC,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,10 Speed Press,,,,,,,,,,
,,,,,,,,,,,
,Shell Education,,,,,,,,,,
,,,,,,,,,,,
,International Marine/Ragged Mountain Press,,,,,,,,,,
,,,,,,,,,,,
,Kate Butler Books,,,,,,,,,,
,,,,,,,,,,,
,Nosy Crow,,,,,,,,,,
,,,,,,,,,,,
,Applause,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,Steidl,,,,,,,,,,
,,,,,,,,,,,
,Nancy Paulsen Books,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Ansel Adams,,,,,,,,,,
,,,,,,,,,,,
,Library of America,,,,,,,,,,
,,,,,,,,,,,
,Clarkson Potter,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Clarkson Potter,,,,,,,,,,
,,,,,,,,,,,
,Knopf,,,,,,,,,,
,,,,,,,,,,,
,Independently published,,,,,,,,,,
,,,,,,,,,,,
,Random House,,,,,,,,,,
,,,,,,,,,,,
,TASCHEN,,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Jossey-Bass,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,Dark Horse Books,,,,,,,,,,
,,,,,,,,,,,
,Paizo Inc.,,,,,,,,,,
,,,,,,,,,,,
,Impact Interview,,,,,,,,,,
,,,,,,,,,,,
,Princeton Architectural Press,,,,,,,,,,
,,,,,,,,,,,
,Paizo Inc.,,,,,,,,,,
,,,,,,,,,,,
,Independently published,,,,,,,,,,
,,,,,,,,,,,
,Destiny Image,,,,,,,,,,
,,,,,,,,,,,
,Dark Horse Books,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,Thomas Nelson,,,,,,,,,,
,,,,,,,,,,,
,Nicole Kupchik,,,,,,,,,,
,,,,,,,,,,,
,"Tyndale House Publishers, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Prentice Hall Press,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,HarperCollins,,,,,,,,,,
,,,,,,,,,,,
,Mitchell Beazley,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,gestalten,,,,,,,,,,
,,,,,,,,,,,
,Bloomberg Press,,,,,,,,,,
,,,,,,,,,,,
,D.A.P./Tate,,,,,,,,,,
,,,,,,,,,,,
,Medmaster,,,,,,,,,,
,,,,,,,,,,,
,"Parentmagic, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Tmw Media Group,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,Pomegranate,,,,,,,,,,
,,,,,,,,,,,
,Library of America,,,,,,,,,,
,,,,,,,,,,,
,OhioHealth,,,,,,,,,,
,,,,,,,,,,,
,Gentle Path Press,,,,,,,,,,
,,,,,,,,,,,
,NavPress,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Arcturus,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,"Hendrickson Publishers, Inc.",,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Heinemann,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Grupo Nelson,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Chronicle Books,,,,,,,,,,
,,,,,,,,,,,
,Hay House Inc.,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Grub Street Cookery,,,,,,,,,,
,,,,,,,,,,,
,AMG Publishers,,,,,,,,,,
,,,,,,,,,,,
,O'Reilly Media,,,,,,,,,,
,,,,,,,,,,,
,Cisco Press,,,,,,,,,,
,,,,,,,,,,,
,Cambridge University Press,,,,,,,,,,
,,,,,,,,,,,
,Scholastic Inc.,,,,,,,,,,
,,,,,,,,,,,
,Kodansha Comics,,,,,,,,,,
,,,,,,,,,,,
,Arcturus,,,,,,,,,,
,,,,,,,,,,,
,Vendome Press,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,New Harbinger Publications,,,,,,,,,,
,,,,,,,,,,,
,"Tyndale House Publishers, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Image Comics,,,,,,,,,,
,,,,,,,,,,,
,Arcturus,,,,,,,,,,
,,,,,,,,,,,
,Wiley-Blackwell,,,,,,,,,,
,,,,,,,,,,,
,Jossey-Bass,,,,,,,,,,
,,,,,,,,,,,
,Artisan,,,,,,,,,,
,,,,,,,,,,,
,The Guilford Press,,,,,,,,,,
,,,,,,,,,,,
,Princeton Architectural Press,,,,,,,,,,
,,,,,,,,,,,
,Phaidon Press,,,,,,,,,,
,,,,,,,,,,,
,Titan Books,,,,,,,,,,
,,,,,,,,,,,
,CreateSpace Independent Publishing Platform,,,,,,,,,,
,,,,,,,,,,,
,Ramsey Press,,,,,,,,,,
,,,,,,,,,,,
,Kodansha Comics,,,,,,,,,,
,,,,,,,,,,,
,Thomas Nelson,,,,,,,,,,
,,,,,,,,,,,
,Knopf,,,,,,,,,,
,,,,,,,,,,,
,Kodansha Comics,,,,,,,,,,
,,,,,,,,,,,
,Coyote Canyon Press,,,,,,,,,,
,,,,,,,,,,,
,Academy of Medical Surgical nursing,,,,,,,,,,
,,,,,,,,,,,
,Guggenheim Museum Publications,,,,,,,,,,
,,,,,,,,,,,
,Houghton Mifflin Harcourt,,,,,,,,,,
,,,,,,,,,,,
,Insight Editions,,,,,,,,,,
,,,,,,,,,,,
,Simon & Schuster Books for Young Readers,,,,,,,,,,
,,,,,,,,,,,
,Abingdon Press,,,,,,,,,,
,,,,,,,,,,,
,Artisan,,,,,,,,,,
,,,,,,,,,,,
,Simon & Schuster Books for Young Readers,,,,,,,,,,
,,,,,,,,,,,
,Deep-sky Publishing,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,Crossway,,,,,,,,,,
,,,,,,,,,,,
,Saint Mary's Press,,,,,,,,,,
,,,,,,,,,,,
,Saint Mary's Press,,,,,,,,,,
,,,,,,,,,,,
,Simon & Schuster,,,,,,,,,,
,,,,,,,,,,,
,T. J. Publishers,,,,,,,,,,
,,,,,,,,,,,
,Lonely Planet,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Andrews McMeel Publishing,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,Oxford University Press,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Dutton Books for Young Readers,,,,,,,,,,
,,,,,,,,,,,
,Paizo Inc.,,,,,,,,,,
,,,,,,,,,,,
,W. W. Norton & Company,,,,,,,,,,
,,,,,,,,,,,
,Tilbury House Publishers,,,,,,,,,,
,,,,,,,,,,,
,AMG Publishers,,,,,,,,,,
,,,,,,,,,,,
,Titan Books,,,,,,,,,,
,,,,,,,,,,,
,Candlewick,,,,,,,,,,
,,,,,,,,,,,
,"Whole Person Associates, Inc",,,,,,,,,,
,,,,,,,,,,,
,Phaidon Press,,,,,,,,,,
,,,,,,,,,,,
,Phaidon Press,,,,,,,,,,
,,,,,,,,,,,
,Scholastic Paperbacks,,,,,,,,,,
,,,,,,,,,,,
,Mariner Books,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Doubleday,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Random House Trade Paperbacks,,,,,,,,,,
,,,,,,,,,,,
,Cover Publishing Company,,,,,,,,,,
,,,,,,,,,,,
,Dial Books,,,,,,,,,,
,,,,,,,,,,,
,Holman Bible Publishers,,,,,,,,,,
,,,,,,,,,,,
,YWAM Publishing,,,,,,,,,,
,,,,,,,,,,,
,Motorbooks,,,,,,,,,,
,,,,,,,,,,,
,Terathon Software LLC,,,,,,,,,,
,,,,,,,,,,,
,Flatiron Books,,,,,,,,,,
,,,,,,,,,,,
,Graphics Pr,,,,,,,,,,
,,,,,,,,,,,
,Heinemann,,,,,,,,,,
,,,,,,,,,,,
,Belknap Press: An Imprint of Harvard University Pr,,,,,,,,,,
,,,,,,,,,,,
,Green Candy Press,,,,,,,,,,
,,,,,,,,,,,
,"YCDA, LLC",,,,,,,,,,
,,,,,,,,,,,
,DK,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Elsevier,,,,,,,,,,
,,,,,,,,,,,
,Cambridge University Press,,,,,,,,,,
,,,,,,,,,,,
,Doom and Bloom,,,,,,,,,,
,,,,,,,,,,,
,Starscape,,,,,,,,,,
,,,,,,,,,,,
,John Wiley & Sons,,,,,,,,,,
,,,,,,,,,,,
,"Tyndale House Publishers, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Ayurvedic Press,,,,,,,,,,
,,,,,,,,,,,
,Gun Digest Books,,,,,,,,,,
,,,,,,,,,,,
,Cisco Press,,,,,,,,,,
,,,,,,,,,,,
,Performance Programs Company,,,,,,,,,,
,,,,,,,,,,,
,Mosby,,,,,,,,,,
,,,,,,,,,,,
,Corwin,,,,,,,,,,
,,,,,,,,,,,
,Andriy Burkov,,,,,,,,,,
,,,,,,,,,,,
,Thomson Reuters,,,,,,,,,,
,,,,,,,,,,,
,CreateSpace Independent Publishing Platform,,,,,,,,,,
,,,,,,,,,,,
,Saunders,,,,,,,,,,
,,,,,,,,,,,
,Delacorte Press,,,,,,,,,,
,,,,,,,,,,,
,F.A. Davis Company,,,,,,,,,,
,,,,,,,,,,,
,Penguin Classics,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,Black Dog & Leventhal,,,,,,,,,,
,,,,,,,,,,,
,Aladdin,,,,,,,,,,
,,,,,,,,,,,
,William Morrow,,,,,,,,,,
,,,,,,,,,,,
,Jones & Bartlett Learning,,,,,,,,,,
,,,,,,,,,,,
,The Bible Project,,,,,,,,,,
,,,,,,,,,,,
,Rizzoli,,,,,,,,,,
,,,,,,,,,,,
,Zondervan,,,,,,,,,,
,,,,,,,,,,,
,Knopf,,,,,,,,,,
,,,,,,,,,,,
,Harry N. Abrams,,,,,,,,,,
,,,,,,,,,,,
,William Morrow Cookbooks,,,,,,,,,,
,,,,,,,,,,,
,Simon & Schuster,,,,,,,,,,
,,,,,,,,,,,
,Knopf,,,,,,,,,,
,,,,,,,,,,,
,HarperCollins,,,,,,,,,,
,,,,,,,,,,,
,National Geographic,,,,,,,,,,
,,,,,,,,,,,
,"Tyndale House Publishers, Inc.",,,,,,,,,,
,,,,,,,,,,,
,Addison-Wesley Professional,,,,,,,,,,
,,,,,,,,,,,
,Devorss & Co.,,,,,,,,,,
,,,,,,,,,,,
,The MIT Press,,,,,,,,,,
,,,,,,,,,,,
,Razorbill,,,,,,,,,,
,,,,,,,,,,,
,Pearson IT Certification,,,,,,,,,,
,,,,,,,,,,,
,Artisan,,,,,,,,,,
,,,,,,,,,,,
,Scholastic Professional,,,,,,,,,,
,,,,,,,,,,,
,Hendrickson Publishers,,,,,,,,,,
,,,,,,,,,,,
,Amor Fati Publications,,,,,,,,,,
,,,,,,,,,,,
,William Morrow Cookbooks,,,,,,,,,,
,,,,,,,,,,,
,National Geographic Maps,,,,,,,,,,
,,,,,,,,,,,
,Metropolitan Museum of Art,,,,,,,,,,
,,,,,,,,,,,
,Princeton University Press,,,,,,,,,,
,,,,,,,,,,,
,Princeton University Press,,,,,,,,,,
,,,,,,,,,,,
,McGraw-Hill Education / Medical,,,,,,,,,,
,,,,,,,,,,,
,Teachers College Press,,,,,,,,,,
,,,,,,,,,,,
